module,type,name,res_id,src,value,comments
web_editor,code,addons/web_editor/static/src/xml/editor.xml,273,Outline-Rounded,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,154,Padding,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1063,Paragraph,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1083,Paragraph formatting,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,58,Pictogram,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,231,Preview,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,308,Preview,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,310,Preview,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,68,Previous,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1043,Quote,,openerp-web
web_editor,model,"ir.model,name",web_editor.model_ir_qweb,Qweb,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field,Qweb Field,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_contact,Qweb Field Contact,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_date,Qweb Field Date,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_datetime,Qweb Field Datetime,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_duration,Qweb Field Duration,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_float,Qweb Field Float,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_html,Qweb Field HTML,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_image,Qweb Field Image,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_integer,Qweb Field Integer,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_many2one,Qweb Field Many to One,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_monetary,Qweb Field Monerary,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_relative,Qweb Field Relative,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_selection,Qweb Field Selection,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_text,Qweb Field Text,,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_qweb,Qweb Field qweb,,
web_editor,code,addons/web_editor/static/src/js/editor/rte.js,344,Readonly field,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1088,Redo,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,196,Remove,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,20,Remove Block,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,999,Remove Font Style,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1016,Remove Image,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,385,Repeat,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,454,Repeat both,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,455,Repeat x,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,456,Repeat y,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,42,Reset,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,353,Reset Image,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,491,Reseting views is not supported yet,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1007,Resize Full,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1008,Resize Half,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1009,Resize Quarter,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,345,Rotate Left,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,346,Rotate Right,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,272,Rounded,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,11,SCSS (CSS),,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,365,SCSS file: %s,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,37,Save,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1638,Save,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,35,Save,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,13,Save,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,63,Search,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,44,Search,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,42,Search Contact,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,13,Select Parent Container,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1126,Select a Media,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,131,Select a Picture,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1014,Select from files,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,581,Server error,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,425,Set the starting position of the background image.,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,399,Sets the width and height of the background image in percent of the parent element.,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,161,Shadow,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,257,Size,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,148,Small,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1045,Small,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,260,Small,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,169,Spin,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,996,Strikethrough,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1041,Style,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,267,Style,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,997,Subscript,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,998,Superscript,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1035,Table,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,363,Template ID: %s,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1081,Text formatting,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1023,Text to display,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,158,"The image could not be deleted because it is used in the
               following pages or views:",,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1059,The provided url does not reference any supported video,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1053,The provided url is not valid,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,74,Theme colors,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/editor.js,86,This document is not saved!,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,181,This document is not saved!,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,149,This file is a public view attachment,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,150,This file is attached to the current record,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,321,This image is an external image,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,322,This type of image is not supported for cropping.,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1024,To what URL should this link go?,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,44,Tooltip,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/backend.xml,12,Translate,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,54,Translate Attribute,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/translator.xml,8,Translated content,,openerp-web
web_editor,model,"ir.model,name",web_editor.model_ir_translation,Translation,,
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,95,Translation Info,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1075,Transparent,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,251,URL or Email,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,995,Underline,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1087,Undo,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,91,Unexpected ,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1021,Unlink,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1054,Unordered list,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,100,Upload an image,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,105,Upload image without optimization,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,438,Vertical,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1028,Video,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,59,Video,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1029,Video Link,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1031,Video URL?,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,196,Video code,,openerp-web
web_editor,model,"ir.model,name",web_editor.model_ir_ui_view,View,,
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,Vimeo,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,Vine.co,,openerp-web
web_editor,model,"ir.model,name",web_editor.model_web_editor_converter_test_sub,Web Editor Converter Subtest,,
web_editor,model,"ir.model,name",web_editor.model_web_editor_converter_test,Web Editor Converter Test,,
web_editor,code,addons/web_editor/static/src/xml/ace.xml,8,XML (HTML),,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,10,XML (HTML),,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,151,Xl,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/translator.xml,4,You are about to enter the translation mode.,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,Youku,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,Youtube,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,341,Zoom In,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,342,Zoom Out,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,and,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,404,auto,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,415,auto,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,430,auto,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,441,auto,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,111,https://www.odoo.com/logo.png,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,videos,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,108,— or —,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,113,(Community Edition),,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/controllers/main.py,16,Access Denied,,
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,58,Access rights,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,126,Activate the developer mode,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,128,Activate the developer mode (with assets),,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,64,Active User,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,65,Active Users,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,40,App store,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,24,Browse Apps,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,37,Browse Apps,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,167,Company,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,120,Copyright © 2004,,openerp-web
web_settings_dashboard,model,"ir.actions.client,name",web_settings_dashboard.web_settings_dashboard_action,Dashboard,,
web_settings_dashboard,model,"ir.ui.menu,name",web_settings_dashboard.web_dashboard_menu,Dashboard,,
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,130,Deactivate the developer mode,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,74,Enter e-mail addresses,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,103,Facebook,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,120,GNU LGPL Licensed,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,140,Get more features with the Enterprise Edition!,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,97,Help us spread the word: Share Odoo's awesomeness with your friends!,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,29,Installed App,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,30,Installed Apps,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,75,Invite,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,73,Invite new users:,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,104,LinkedIn,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,160,Load a Translation,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,132,Load demo data,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,69,Manage access rights,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,32,No app installed,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,112,Odoo,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,139,Odoo Enterprise,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,120,Odoo S.A.,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,79,Pending invitations:,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,52,Remove Email,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,155,Send your documents in your partner's language or set up a language for your users,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,177,Set Up,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,172,Set up your company information,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,94,Share,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,95,Share the Love,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/js/dashboard.js,116,The following email addresses already exist: %s.,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/js/dashboard.js,105,The following email addresses are invalid: %s.,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,41,Theme store,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,150,Translations,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,151,Translations,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,102,Twitter,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,143,Upgrade Now,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,141,Upgrade to enterprise,,openerp-web
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/js/dashboard.js,176,Users,,openerp-web
web_settings_dashboard,model,"ir.model,name",web_settings_dashboard.model_res_users,Users,,
web_settings_dashboard,code,addons/web_settings_dashboard/static/src/xml/dashboard.xml,85,more,,openerp-web
web_tour,code,addons/web_tour/static/src/js/tour_manager.js,418,Click on the <i>Home icon</i> to navigate across apps.,,openerp-web
web_tour,model,"ir.model.fields,field_description",web_tour.field_web_tour_tour__user_id,Consumed by,,
web_tour,code,addons/web_tour/static/src/xml/debug_manager.xml,7,Disable Tours,,openerp-web
web_tour,model,"ir.model.fields,field_description",web_tour.field_web_tour_tour__display_name,Display Name,,
web_tour,model,"ir.model,name",web_tour.model_ir_http,HTTP Routing,,
web_tour,model,"ir.model.fields,field_description",web_tour.field_web_tour_tour__id,ID,,
web_tour,model,"ir.model.fields,field_description",web_tour.field_web_tour_tour____last_update,Last Modified on,,
web_tour,model_terms,"ir.ui.view,arch_db",web_tour.edit_tour_list,Menu,,
web_tour,code,addons/web_tour/static/src/xml/debug_manager.xml,17,Name,,openerp-web
web_tour,code,addons/web_tour/static/src/xml/debug_manager.xml,18,Path,,openerp-web
web_tour,code,addons/web_tour/static/src/js/tour_manager.js,76,Skip tour,,openerp-web
web_tour,code,addons/web_tour/static/src/xml/debug_manager.xml,8,Start Tour,,openerp-web
web_tour,model_terms,"ir.ui.view,arch_db",web_tour.edit_tour_search,Tip,,
web_tour,code,addons/web_tour/static/src/xml/debug_manager.xml,25,Tour,,openerp-web
web_tour,model,"ir.model.fields,field_description",web_tour.field_web_tour_tour__name,Tour name,,
web_tour,model,"ir.actions.act_window,name",web_tour.edit_tour_action,Tours,,
web_tour,model,"ir.model,name",web_tour.model_web_tour_tour,Tours,,
web_tour,model,"ir.ui.menu,name",web_tour.menu_tour_action,Tours,,
web_unsplash,model_terms,"ir.ui.view,arch_db",web_unsplash.res_config_settings_view_form,"<i class=""fa fa-arrow-right""/> Generate an Access Key",,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_res_config_settings__unsplash_access_key,Access Key,,
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,46,Apply,,openerp-web
web_unsplash,model,"ir.model,name",web_unsplash.model_res_config_settings,Config Settings,,
web_unsplash,code,addons/web_unsplash/controllers/main.py,86,ERROR: Unknown Unsplash URL!,,
web_unsplash,code,addons/web_unsplash/controllers/main.py,34,ERROR: Unknown Unsplash notify URL!,,
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,41,Generate an access key,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,45,How to find my Unsplash Application ID?,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,39,Paste your access key here,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,43,Paste your application ID here,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,7,Photos by,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,27,Photos not found,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,73,Please check your Unsplash access key and application ID.,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,82,Please check your internet connection or contact administrator.,,openerp-web
web_unsplash,model,"ir.model,name",web_unsplash.model_ir_qweb_field_image,Qweb Field Image,,
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,8,Search free high-resolution photos,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,61,Search is temporarily unavailable,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,79,Something went wrong,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,64,The max number of searches is exceeded. Please retry in an hour or extend to a better account.,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,70,Unauthorized Key,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,7,Unsplash,,openerp-web
web_unsplash,code,addons/web_unsplash/static/src/xml/unsplash_image_widget.xml,55,Unsplash requires an access key and an application ID,,openerp-web
web_unsplash,model,"ir.model,name",web_unsplash.model_res_users,Users,,
website,code,addons/website/static/src/js/editor/snippets.options.js,1129, Add Images,,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.bs_debug_page_ir_ui_view,""" alert with a",,
website,model_terms,"website.page,arch_db",website.bs_debug_page,""" alert with a",,
website,code,addons/website/models/website.py,332,%s (id:%s),,
website,code,addons/website/models/website.py,398,%s (id:%s),,
website,model_terms,"ir.ui.view,arch_db",website.show_website_info,&amp;times;,,
website,model_terms,"ir.ui.view,arch_db",website.sitemap_index_xml,"&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;",,
website,model_terms,"ir.ui.view,arch_db",website.sitemap_xml,"&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;",,
website,model_terms,"ir.ui.view,arch_db",website.default_xml,"&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;",,
website,code,addons/website/static/src/xml/website.xml,40,&nbsp;,,openerp-web
website,code,addons/website/static/src/xml/website.gallery.xml,55,&times;,,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.list_website_pages,' did not match any pages.,,
website,model_terms,"ir.ui.view,arch_db",website.500,(!!! This view will be removed ),,
website,code,addons/website/static/src/xml/website.pageProperties.xml,33,(could be used in,,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.show_website_info,",
                                updated:",,
website,model_terms,"ir.ui.view,arch_db",website.show_website_info,", author:",,
website,model_terms,"ir.ui.view,arch_db",website.show_website_info,", updated:",,
website,code,addons/website/static/src/xml/website.pageProperties.xml,27,".
            Changing its name will break these calls.",,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.default_csv,"1,2,3",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,1/5,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,100%,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,10s,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,12,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,1s,,
website,model_terms,"ir.ui.view,arch_db",website.bs_debug_page_ir_ui_view,"2 <span class=""sr-only"">(current)</span>",,
website,model_terms,"website.page,arch_db",website.bs_debug_page,"2 <span class=""sr-only"">(current)</span>",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,2/5,,
website,model_terms,"ir.ui.view,arch_db",website.s_comparisons,24x7 toll-free support,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,25%,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,2s,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,3/5,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,3s,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,4/5,,
website,model_terms,"ir.ui.view,arch_db",website.403,403: Forbidden,,
website,model_terms,"ir.ui.view,arch_db",website.404,404: Page not found!,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,5/5,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,50%,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,5s,,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,75%,,
website,model_terms,"ir.ui.view,arch_db",website.s_call_to_action,"<b>50,000+ companies</b> run Odoo to grow their businesses.",,
website,code,addons/website/static/src/js/tours/banner.js,15,<b>Click Edit</b> to start designing your homepage.,,openerp-web
website,code,addons/website/static/src/js/tours/banner.js,25,<b>Click on a text</b> to start editing it. <i>It's that easy to edit your content!</i>,,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.s_tabs,"<b>Great stories are for everyone even when only written for just one person.</b> If you try to write with a wide general audience in mind, your story will ring false and be bland. No one will be interested. Write for one person. If it’s genuine for the one, it’s genuine for the rest.",,
website,model_terms,"ir.ui.view,arch_db",website.s_text_block,"<b>Great stories are for everyone even when only written for just one person.</b> If you try to write with a wide general audience in mind, your story will ring false and be bland. No one will be interested. Write for one person. If it’s genuine for the one, it’s genuine for the rest.",,
website,model_terms,"ir.ui.view,arch_db",website.s_tabs,"<b>Great stories have personality.</b> Consider telling a great story that provides personality. Writing a story with personality for potential clients will assists with making a relationship connection. This shows up in small quirks like word choices or phrases. Write from your point of view, not from someone else's experience.",,
website,model_terms,"ir.ui.view,arch_db",website.s_text_block,"<b>Great stories have personality.</b> Consider telling a great story that provides personality. Writing a story with personality for potential clients will assists with making a relationship connection. This shows up in small quirks like word choices or phrases. Write from your point of view, not from someone else's experience.",,
website,code,addons/website/static/src/js/tours/banner.js,74,<b>Install a contact form</b> to improve this page.,,openerp-web
website,code,addons/website/static/src/js/tours/banner.js,79,<b>Install new apps</b> to get more features. Let's install the <i>'Contact form'</i> app.,,openerp-web
website,model_terms,"ir.ui.view,arch_db",website.s_carousel,"<font style=""background-color: rgb(255, 255, 255);"">Good writing is simple, but not simplistic.</font>",,
website,model_terms,"ir.ui.view,arch_db",website.s_carousel,"<font style=""font-size: 62px; background-color: rgb(255, 255, 255);"">Edit this title</font>",,
website,model_terms,"ir.ui.view,arch_db",website.s_banner,"<font style=""font-size: 62px;""><b>Sell Online.</b> Easily.</font>",,
website,model_terms,"ir.ui.view,arch_db",website.s_picture,"<font style=""font-size: 62px;"">A punchy Headline</font>",,
website,model_terms,"ir.ui.view,arch_db",website.s_faq_collapse,"<font style=""font-size: 62px;"">FAQ</font>",,
website,model_terms,"ir.ui.view,arch_db",website.s_comparisons,"<font style=""font-size: 62px;"">Our offers</font>",,
website,model_terms,"ir.ui.view,arch_db",website.s_carousel,"<font style=""font-size: 62px;"">Slide Title</font>",,
website,model_terms,"ir.ui.view,arch_db",website.s_parallax,"<font style=""font-size: 62px;"">Your Site Title</font>",,
website,model_terms,"ir.ui.view,arch_db",website.s_title,"<font style=""font-size: 62px;"">Your Site Title</font>",,
website,model_terms,"ir.ui.view,arch_db",website.s_card,"<i class=""fa fa-1x fa-clock-o mr8""/><small>2 days ago</small>",,
website,model_terms,"ir.ui.view,arch_db",website.s_picture,"<i class=""fa fa-1x fa-picture-o mr-2""/>Add a caption to enhance the meaning of this image.",,
website,model_terms,"ir.ui.view,arch_db",website.snippet_options,"<i class=""fa fa-align-left""/>Alignment",,
website,model_terms,"ir.ui.view,arch_db",website.res_config_settings_view_form,"<i class=""fa fa-arrow-right""/>
                                            Create a Google Project and Get a Key",,
website,model_terms,"ir.ui.view,arch_db",website.res_config_settings_view_form,"<i class=""fa fa-arrow-right""/>
                                            How to get my Client ID",,
website,model_terms,"ir.ui.view,arch_db",website.res_config_settings_view_form,"<i class=""fa fa-arrow-right""/>
                                            How to get my Tracking ID",,
